id,title,author_count,type,publisher,link
85020171226,Computational identification of antibody epitopes on the dengue virus NS1 protein,8,Article,MDPI AGPostfachBaselCH-4005,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020171226&origin=inward
84895558249,Antibody recognition of Shiga toxins (Stxs): Computational identification of the epitopes of Stx2 subunit a to the antibodies 11E10 and S2C4,5,Article,Public Library of Scienceplos@plos.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84895558249&origin=inward
84880917199,Computational identification of epitopes in the glycoproteins of novel bunyavirus (SFTS virus) recognized by a human monoclonal antibody (MAb 4-5),7,Article,Kluwer Academic Publishers,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880917199&origin=inward
85052722217,Preface,3,Editorial,Springer Netherlands,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052722217&origin=inward
84957014589,Quantum simulations of materials and biological systems,3,Book,Springer Netherlands,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84957014589&origin=inward
70350105906,Effect of oxidation and mutation on the conformational dynamics and fibril assembly of amyloidogenic peptides derived from apolipoprotein C-II,7,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70350105906&origin=inward
70349200694,Phenylaminopyrimidines as inhibitors of Janus kinases (JAKs),23,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70349200694&origin=inward
59649106976,Discovery of 2-(α-methylbenzylamino) pyrazines as potent Type II inhibitors of FMS,14,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=59649106976&origin=inward
52349085543,Systematic comparison of empirical forcefields for molecular dynamic simulation of insulin,4,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=52349085543&origin=inward
47749140689,Comparative study of insulin chain-B in isolated and monomeric environments under external stress,4,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=47749140689&origin=inward
34848871860,Molecular dynamics simulations of a fibrillogenic peptide derived from apolipoprotein C-II,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34848871860&origin=inward
34250355169,Effect of frequency on insulin response to electric field stress,4,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34250355169&origin=inward
33748110442,Designing amino acid residues with single-conformations,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33748110442&origin=inward
30844452905,Protein flexibility: Multiple molecular dynamics simulations of insulin chain B,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=30844452905&origin=inward
30144436273,The structural basis of Janus kinase 2 inhibition by a potent and specific pan-Janus kinase inhibitor,11,Article,American Society of Hematology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=30144436273&origin=inward
29144517020,Electric field effects on insulin chain-B conformation,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=29144517020&origin=inward
3342920211,Effect of external stresses on protein conformation: A computer modelling study,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3342920211&origin=inward
1542364449,Dissecting the EphA3/Ephrin-A5 Interactions Using a Novel Funational Mutagenesis Screen,9,Article,American Society for Biochemistry and Molecular Biology Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1542364449&origin=inward
37042254,Effects of thioamide substitutions on the conformation and stability of α- and 310-helices,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037042254&origin=inward
36280208,Modeling the epidermal growth factor - Epidermal growth factor receptor L2 domain interaction: Implications for the ligand binding process,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036280208&origin=inward
35965248,Identification of Ligand-binding Site III on the Immunoglobulin-like Domain of the Granulocyte Colony-stimulating Factor Receptor,5,Article,American Society for Biochemistry and Molecular Biology Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035965248&origin=inward
35974454,Conformational analysis of thiopeptides: Derivation of sp2 sulfur parameters for the CFF91 force field,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035974454&origin=inward
35974440,"Conformational analysis of thiopeptides: (φ, ψ) maps of thio-substituted dipeptides",3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035974440&origin=inward
34929046,"Synthesis, X-ray crystallographic structures of thio substituted N-acetyl N'-methylamide alanine and evaluation of sp2 sulfur parameters of the CFF91 force field",4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034929046&origin=inward
35214795,Conformational analysis of thiopeptides: Free energy calculations on the effects of thio-substitutions on the conformational distributions of alanine dipeptides,4,Article,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035214795&origin=inward
35048289,Design of inhibitors of Ras-Raf interaction using a computational combinatorial algorithm,8,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035048289&origin=inward
34939488,"A novel member of the STOMATIN/EPB72/mec-2 family, stomatin-like 2 (STOML2), is ubiquitously expressed and localizes to HSA chromosome 9p13.1",6,Article,S. Karger AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034939488&origin=inward
34923790,Predicting sequences and structures of MHC-binding peptides: A computational combinatorial approach,3,Article,Springer Netherlands,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034923790&origin=inward
34730765,Point mutants of c-Raf-1 RBD with elevated binding to v-Ha-Ras,7,Article,American Society for Biochemistry and Molecular Biology Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034730765&origin=inward
5817838,PEPCAT - A New Tool for Conformational Analysis of Peptides,5,Article,John Wiley and Sons Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0005817838&origin=inward
34000148,Characterization of a comparative model of the extracellular domain of the Epidermal Growth Factor receptor,6,Article,Cambridge University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034000148&origin=inward
33580831,Interaction of granulocyte colony-stimulating factor (G-CSF) with its receptor: Evidence that Glu19 of G-CSF interacts with Arg288 of the receptor,7,Article,American Society for Biochemistry and Molecular Biology Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033580831&origin=inward
33120983,Molecular dynamics simulations of the ras:raf and rap:raf complexes,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033120983&origin=inward
33548567,Disulfide bond structure and N-glycosylation sites of the extracellular domain of the human interleukin-6 receptor,7,Article,American Society for Biochemistry and Molecular Biology Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033548567&origin=inward
32999872,A method for computational combinatorial peptide design of inhibitors of Ras protein,2,Article,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032999872&origin=inward
32898393,Protein-protein recognition: An experimental and computational study of the R89K mutation in Raf and its effect on Ras binding,5,Article,Cambridge University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032898393&origin=inward
32080535,Conformation of the Ras-binding domain of raf studied by molecular dynamics and free energy simulations,3,Article,Wiley-Liss Inc.info@wiley.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032080535&origin=inward
31977051,LIF receptor-gp130 interaction investigated by homology modeling: Implications for LIF binding,2,Article,Blackwell Publishing Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031977051&origin=inward
30701536,Identification of a ligand-binding site on the granulocyte colony- stimulating factor receptor by molecular modeling and mutagenesis,4,Article,American Society for Biochemistry and Molecular Biology Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030701536&origin=inward
30987181,A model for the activation of the epidermal growth factor receptor kinase: Involvement of an asymmetric dimer,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030987181&origin=inward
29090023,A potent human interleukin-4 antagonist stimulates the proliferation of murine cells expressing the human interleukin-4 binding chain,4,Article,Informa Healthcare,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029090023&origin=inward
28818862,Modeling conformational changes in cyclosporin A,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028818862&origin=inward
28034448,Conversion of the biological specificity of murine to human leukemia inhibitory factor by replacing 6 amino acid residues,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028034448&origin=inward
28169873,Homology modelling and 1H NMR studies of human leukaemia inhibitory factor,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028169873&origin=inward
28587318,Structure‐Function analysis of human IL‐6: Identification of two distinct regions that are important for receptor binding,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028587318&origin=inward
28402693,A dimerization motif for transmembrane α-helices,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028402693&origin=inward
84974234368,Simulation of helix association in membranes: Modeling the glycophorin A transmembrane domain,4,Conference Paper,IEEE Computer Societyhelp@computer.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84974234368&origin=inward
27310261,Dimerization of glycophorin A transmembrane helices: Mutagenesis and modeling,8,Conference Paper,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027310261&origin=inward
27092981,The Glycophorin A Transmembrane Domain Dimer : Sequence-Specific Propensity for a Right-Handed Supercoil of Helixes,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027092981&origin=inward
27050182,Sequence Specificity in the Dimerization of Transmembrane β-Helixes,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027050182&origin=inward
26527492,Chromophore-protein interactions and the function of the photosynthetic reaction center: A molecular dynamics study,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026527492&origin=inward
22505282,Noise-induced neural impulses,2,Article,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0022505282&origin=inward
21445898,NOISE INDUCED LIMIT CYCLES OF THE BONHOEFFER-VAN DER POL MODEL OF NEURAL PULSES.,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021445898&origin=inward
85044372481,"Enhanced Repair of UV-Induced DNA Damage by 1,25-Dihydroxyvitamin D3 in Skin Is Linked to Pathways that Control Cellular Energy",8,Article,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044372481&origin=inward
84881169971,Novel vitamin D compounds and skin cancer prevention,9,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84881169971&origin=inward
84877278735,Vitamin D and death by sunshine,8,Article,MDPI AGPostfachBaselCH-4005membranes@mdpi.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877278735&origin=inward
84873707179,"Opening of chloride channels by 1α,25-dihydroxyvitamin D 3 contributes to photoprotection against UVR-induced thymine dimers in keratinocytes",9,Article,Nature Publishing Group,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84873707179&origin=inward
84859117990,"The role of the vitamin D receptor and ERp57 in photoprotection by 1α,25-dihydroxyvitamin D 3",11,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84859117990&origin=inward
84870022642,"Differential photoprotective effects of 1,25-dihydroxyvitamin D3 and a low calcaemic deltanoid",6,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870022642&origin=inward
84884787364,Sunlight protection by vitamin D compounds,4,Book Chapter,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84884787364&origin=inward
80052573209,Vitamin D: The light side of sunshine,3,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80052573209&origin=inward
79960989525,"1α,25(OH) 2-vitamin D and a nongenomic vitamin D analogue inhibit ultraviolet radiation-induced skin carcinogenesis",8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960989525&origin=inward
85137232546,Sunlight protection by Vitamin D compounds,4,Book Chapter,Elsevier,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137232546&origin=inward
77954763321,"Photoprotection by 1α,25-dihydroxyvitamin D and analogs: Further studies on mechanisms and implications for UV-damage",11,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77954763321&origin=inward
77951132656,Vitamin D-fence,4,Review,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951132656&origin=inward
74849120822,Resisting the sun with vitamin D,3,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=74849120822&origin=inward
84856702795,"Hypoxia inducible factor-1α contributes to UV radiation-induced inflammation, epidermal hyperplasia and immunosuppression in mice",3,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856702795&origin=inward
84255186280,Gender differences in UV-induced inflammation and immunosuppression in mice reveal male unresponsiveness to UVA radiation,4,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84255186280&origin=inward
77957844383,Topical isoflavonoids reduce experimental cutaneous inflammation in mice,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77957844383&origin=inward
77951121342,Mice drinking goji berry juice (Lycium barbarum) are protected from UV radiation-induced skin damage via antioxidant pathways,5,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951121342&origin=inward
77951095127,Oestrogen receptor-β signalling protects against transplanted skin tumour growth in the mouse,3,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951095127&origin=inward
70350062213,Interdependence between heme oxygenase-1 induction and estrogen-receptor- β signaling mediates photoimmune protection by UVA radiation in mice,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=70350062213&origin=inward
67349267808,The role of interleukin-6 in UVA protection against UVB-induced immunosuppression,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67349267808&origin=inward
34548147436,Carbon monoxide signalling reduces photocarcinogenesis in the hairless mouse,2,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34548147436&origin=inward
34547910663,Radiation sources providing increased UVA/UVB ratios attenuate the apoptotic effects of the UVB waveband UVA-dose-dependently in hairless mouse skin,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34547910663&origin=inward
37749006065,Estrogen receptor-beta signaling protects epidermal cytokine expression and immune function from UVB-induced impairment in mice,5,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=37749006065&origin=inward
33644756623,Photoimmunoprotection by UVA (320-400 nm) radiation is determined by UVA dose and is associated with cutaneous cyclic guanosine monophosphate,3,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33644756623&origin=inward
33644745207,Isoflavonoid photoprotection in mouse and human skin is dependent on metallothionein,9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33644745207&origin=inward
15044340942,Ultraviolet A (320-400 nm) modulation of ultraviolet B (290-320 nm)-induced immune suppression is mediated by carbon monoxide,2,Article,Blackwell Publishing Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=15044340942&origin=inward
2342504655,Immunoprotective UVA (320-400 nm) irradiation upregulates heme oxygenase-1 in the dermis and epidermis of hairless mouse skin,2,Article,Blackwell Publishing Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2342504655&origin=inward
32411044,Exogenous IL-6 promotes enhanced intestinal antibody responses in vivo,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032411044&origin=inward
32537959,Elevation of immunoglobulin deposition in the synovial membrane of dogs with cranial cruciate ligament rupture,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032537959&origin=inward
30253732,"Lymphocystis disease in snapper (Pagrus auratus) from Spencer Gulf, South Australia",3,Article,Australian Veterinary Association,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030253732&origin=inward
25874736,Purification and initial characterisation of koala immunoglobulins,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025874736&origin=inward
85137405662,Modifying a Hydroxyl Patch in Glucagon-like Peptide 1 Produces Biased Agonists with Unique Signaling Profiles,10,Article,American Chemical Society,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137405662&origin=inward
85120694285,"De novo macrocyclic peptides for inhibiting, stabilizing, and probing the function of the retromer endosomal trafficking complex",23,Article,American Association for the Advancement of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120694285&origin=inward
85106380159,Hydrogen-induced fast fracture in notched 1500 and 1700 MPa class automotive martensitic advanced high-strength steel,10,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106380159&origin=inward
85103365037,Connecting Hydrophobic Surfaces in Cyclic Peptides Increases Membrane Permeability,3,Article,John Wiley and Sons Inc,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103365037&origin=inward
85089365546,Erratum: Twists or turns: Stabilising alpha: Vs. beta turns in tetrapeptides (Chem. Sci. (2019) 10 (10595-10600) DOI: 10.1039/C9SC04153B),9,Erratum,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089365546&origin=inward
85082110012,High cell permeability does not predict oral bioavailability for analogues of cyclic heptapeptide sanguinamide a,5,Article,CSIRO,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082110012&origin=inward
85087519552,Systemic delivery of peptides by the oral route: Formulation and medicinal chemistry approaches,5,Review,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087519552&origin=inward
85074826439,A Novel Long-Range n to π* Interaction Secures the Smallest known α-Helix in Water,7,Article,Wiley-VCH Verlaginfo@wiley-vch.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074826439&origin=inward
85065774419,Crystal Structures of Protein-Bound Cyclic Peptides,4,Review,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065774419&origin=inward
85062292403,Structure-activity relationships of wollamide cyclic hexapeptides with activity against drug-resistant and intracellular mycobacterium tuberculosis,11,Article,American Society for MicrobiologyJournals@asmusa.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062292403&origin=inward
85075593769,Twists or turns: Stabilising alpha: Vs. beta turns in tetrapeptides,9,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075593769&origin=inward
85074552184,Mirror image pairs of cyclic hexapeptides have different oral bioavailabilities and metabolic stabilities,6,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074552184&origin=inward
85040922661,Contiguous hydrophobic and charged surface patches in short helix-constrained peptides drive cell permeability,5,Article,Royal Society of Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85040922661&origin=inward
85027558401,Downsizing Proto-oncogene cFos to Short Helix-Constrained Peptides That Bind Jun,8,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027558401&origin=inward
85019543404,Biased Signaling by Agonists of Protease Activated Receptor 2,9,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85019543404&origin=inward
85018517857,Pyrimidine-Based Inhibitors of Dynamin I GTPase Activity: Competitive Inhibition at the Pleckstrin Homology Domain,11,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018517857&origin=inward
85010338196,Alpha Helix Nucleation by a Simple Cyclic Tetrapeptide,5,Article,CSIRO,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010338196&origin=inward
85006147238,Helixconstraints and amino acid substitution in GLP-1 increase cAMP and insulin secretion but not beta-arrestin 2 signaling,15,Article,Elsevier Masson SAS62 rue Camille DesmoulinsIssy les Moulineaux Cedex92442,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85006147238&origin=inward
84971216408,Helix Nucleation by the Smallest Known α-Helix in Water,10,Article,Wiley-VCH Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84971216408&origin=inward
84945190129,Flexibility versus Rigidity for Orally Bioavailable Cyclic Hexapeptides,7,Article,Wiley-VCH Verlaginfo@wiley-vch.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84945190129&origin=inward
84929346697,Short hydrophobic peptides with cyclic constraints are potent glucagon-like peptide-1 receptor (GLP-1R) agonists,19,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84929346697&origin=inward
84922948833,Helix-Constrained Nociceptin Peptides Are Potent Agonists and Antagonists of ORL-1 and Nociception,9,Book Chapter,Academic Press Inc.apjcs@harcourt.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84922948833&origin=inward
84915748758,Constraining cyclic peptides to mimic protein structure motifs,4,Article,Wiley-VCH Verlaginfo@wiley-vch.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84915748758&origin=inward
84911489309,Improving on Nature: Making a Cyclic Heptapeptide Orally Bioavailable,13,Article,Wiley-VCH Verlaginfo@wiley-vch.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84911489309&origin=inward
84907935289,Helical cyclic pentapeptides constrain HIV-1 Rev peptide for enhanced RNA binding,10,Article,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84907935289&origin=inward
84907923894,Cyclic penta- and hexaleucine peptides without N -methylation are orally absorbed,21,Article,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84907923894&origin=inward
84903126983,Comparative α-helicity of cyclic pentapeptides in water,10,Article,Wiley-VCH Verlaginfo@wiley-vch.de,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903126983&origin=inward
84880557627,Pyrimidyn compounds: Dual-action small molecule pyrimidine-based dynamin inhibitors,21,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880557627&origin=inward
84875455700,Truncated and Helix-Constrained Peptides with High Affinity and Specificity for the cFos Coiled-Coil of AP-1,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84875455700&origin=inward
84860691947,Folding pentapeptides into left and right handed alpha helices,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84860691947&origin=inward
78650179401,An Ugi-intramolecular Diels-Alder route to highly substituted tetrahydroepoxyisoindole carboxamides,5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78650179401&origin=inward
78649901086,Novel helix-constrained nociceptin derivatives are potent agonists and antagonists of ERK phosphorylation and thermal analgesia in mice,9,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78649901086&origin=inward
77958068919,The antiplasmodial activity of norcantharidin analogs,8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77958068919&origin=inward
77955369875,"Downsizing human, bacterial, and viral proteins to short water-stable alpha helices that maintain biological potency",10,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77955369875&origin=inward
79951850614,Update 1 of: Beta-strand mimetics,5,Review,American Chemical Societyservice@acs.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79951850614&origin=inward
77952705940,Iminochromene inhibitors of dynamins i and II GTPase activity and endocytosis,11,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77952705940&origin=inward
67549119243,Inhibition of dynamin mediated endocytosis by the Dynoles - Synthesis and functional activity of a family of indoles,12,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67549119243&origin=inward
57549101901,"Norcantharidin analogues: Synthesis, anticancer activity and protein phosphatase 1 and 2A inhibition",8,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=57549101901&origin=inward
35048833737,Synthesis and biological evaluation of norcantharidin analogues: Towards PP1 selectivity,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35048833737&origin=inward
34447635904,"Norcantharimides, synthesis and anticancer activity: Synthesis of new norcantharidin analogues and their anticancer evaluation",7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34447635904&origin=inward
34249330669,"Heterocyclic substituted cantharidin and norcantharidin analogues-synthesis, protein phosphatase (1 and 2A) inhibition, and anti-cancer activity",7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34249330669&origin=inward
28144443754,Small molecule inhibitors of dynamin I GTPase activity: Development of dimeric tyrphostins,11,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=28144443754&origin=inward
27144491581,"BiCl3-mediated opening of epoxides, a facile route to chlorohydrins or amino alcohols: One reagent, two paths",7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=27144491581&origin=inward
14844282792,Parallel solution-phase synthesis of targeted tyrphostin libraries with anticancer activity,4,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=14844282792&origin=inward
10644231958,Identification of aminopyrimidine regioisomers via line broadening effects in1H and13C NMR spectroscopy,6,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=10644231958&origin=inward
2442614797,Long chain amines and long chain ammonium salts as novel inhibitors of dynamin GTPase activity,7,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2442614797&origin=inward
37156418,"Green chemistry approaches to the Knoevenagel condensation: Comparison of ethanol, water and solvent free (dry grind) approaches",5,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037156418&origin=inward
85065253024,Myosin II governs intracellular pressure and traction by distinct tropomyosin-dependent mechanisms,8,Article,American Society for Cell Biologyascbinfo@ascb.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85065253024&origin=inward
85030756700,ER/Golgi trafficking is facilitated by unbranched actin filaments containing Tpm4.2,9,Article,John Wiley and Sons Inc.P.O.Box 18667NewarkNJ 07191-8667,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030756700&origin=inward
85015930553,Mutations in tropomyosin 4 underlie a rare form of human macrothrombocytopenia,31,Article,American Society for Clinical Investigationrhickam@the-jci.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85015930553&origin=inward
85019220698,Loss of Tpm4.1 leads to disruption of cell-cell adhesions and invasive behavior in breast epithelial cells via increased Rac1 signaling,5,Article,Impact Journals LLCeditors@impactaging.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85019220698&origin=inward
