id,title,type,publisher,link
19390370,A quantitative cytochemical analysis of resident and exudate macrophages,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0019390370&origin=inward
18858663,A cytogenetic and cytophotometric analysis of resident and exudate murine macrophages,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0018858663&origin=inward
85099436081,Macrophage function in the elderly and impact on injury repair and cancer,re,BioMed Central Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85099436081&origin=inward
85108252716,"Chronic stress and Alzheimer's disease: the interplay between the hypothalamic–pituitary–adrenal axis, genetics and microglia",ar,John Wiley and Sons Inc,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108252716&origin=inward
85104087801,"Immunohistochemical evidence of P2X7R, P2X4R and CaMKK2 in pyramidal neurons of frontal cortex does not align with Alzheimer's disease",ar,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104087801&origin=inward
85060249858,CD8 + cytotoxic T cell responses to dominant tumor-associated antigens are profoundly weakened by aging yet subdominant responses retain functionality and expand in response to chemotherapy,ar,"Taylor and Francis Inc.325 Chestnut St, Suite 800PhiladelphiaPA 19106",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060249858&origin=inward
85062690518,"Macrophage depletion in elderly mice improves response to tumor immunotherapy, increases anti-tumor t cell activity and reduces treatment-induced cachexia",ar,Frontiers Media S.A.info@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062690518&origin=inward
85045569868,Elderly dendritic cells respond to LPS/IFN-γ and CD40L stimulation despite incomplete maturation,ar,Public Library of Scienceplos@plos.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045569868&origin=inward
85042461474,Ex-vivo expression of chemokine receptors on cells surrounding cutaneous nerves in patients with HIV-Associated sensory neuropathy,ar,Lippincott Williams and Wilkinsagents@lww.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042461474&origin=inward
85062715272,The regulatory status adopted by lymph node dendritic cells and T cells during healthy aging is maintained during cancer and may contribute to reduced responses to immunotherapy,ar,Frontiers Media S.A.info@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062715272&origin=inward
85045387452,Aged neutrophils accumulate in lymphoid tissues from healthy elderly mice and infiltrate T-and B-cell zones,ar,John Wiley and Sons Inc.cs-journals@wiley.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045387452&origin=inward
85025803509,Modulation of dendritic cell and T cell cross-talk during aging: The potential role of checkpoint inhibitory molecules,re,Elsevier Ireland Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85025803509&origin=inward
85017443225,Aging and cancer: The role of macrophages and neutrophils,re,Elsevier Ireland Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85017443225&origin=inward
85012034966,Multiple osmotic stress responses in acidihalobacter prosperus result in tolerance to chloride ions,ar,Frontiers Media S.A.info@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85012034966&origin=inward
84971554125,Oxidation of commercial (α-type) zein with hydrogen peroxide improves its hydration and dramatically increases dough extensibility even below its glass transition temperature,ar,Academic Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84971554125&origin=inward
84974830923,Murine mesothelioma induces locally-proliferating IL-10+TNF-α+CD206−CX3CR1+ M3 macrophages that can be selectively depleted by chemotherapy or immunotherapy,ar,"Taylor and Francis Inc.325 Chestnut St, Suite 800PhiladelphiaPA 19106",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84974830923&origin=inward
85028202234,Sarcostemma viminale activates macrophages to a pro-inflammatory phenotype,ar,Springer London,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028202234&origin=inward
84928905606,"Mesothelioma tumor cells modulate dendritic cell lipid content, phenotype and function",ar,Public Library of Scienceplos@plos.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84928905606&origin=inward
84928748740,Blood-brain barrier dysfunction developed during normal aging is associated with inflammation and loss of tight junctions but not with leukocyte recruitment,ar,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84928748740&origin=inward
84904782634,Lipid-laden partially-activated plasmacytoid and CD4-CD8α+ dendritic cells accumulate in tissues in elderly mice,ar,BioMed Central Ltd.info@biomedcentral.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84904782634&origin=inward
84905383255,IL-2/CD40-activated macrophages rescue age and tumor-induced T cell dysfunction in elderly mice,ar,Kluwer Academic Publishersrbk@louisiana.edu,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84905383255&origin=inward
84898787733,"Are macrophages, myeloid derived suppressor cells and neutrophils mediators of local suppression in healthy and cancerous tissues in aging hosts?",re,Elsevier Inc.usjcs@elsevier.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84898787733&origin=inward
84883179964,"Rapid Copper Acquisition by Developing Murine Mesothelioma: Decreasing Bioavailable Copper Slows Tumor Growth, Normalizes Vessels and Promotes T Cell Infiltration",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84883179964&origin=inward
84877798009,Targeting macrophages rescues age-related immune deficiencies in C57BL/6J geriatric mice,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877798009&origin=inward
84870982567,Chemotherapy broadens the range of tumor antigens seen by cytotoxic CD8+ T cells in vivo,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84870982567&origin=inward
84861466248,IL-2/CD40-driven NK cells install and maintain potency in the anti-mesothelioma effector/memory phase,ar,Oxford University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84861466248&origin=inward
84862499032,Intratumoral interleukin-2/agonist CD40 antibody drives CD4 +-independent resolution of treated-tumors and CD4 +-dependent systemic and memory responses,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862499032&origin=inward
83055164378,"Actin nemaline myopathy mouse reproduces disease, suggests other actin disease phenotypes and provides cautionary note on muscle transgene expression",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=83055164378&origin=inward
79951942585,CD40-activated B cells contribute to mesothelioma tumor regression,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79951942585&origin=inward
79953663838,Mouse models of dominant ACTA1 disease recapitulate human disease and provide insight into therapies,ar,Oxford University Pressjnl.info@oup.co.uk,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953663838&origin=inward
77952506762,Cytokine-armed vaccinia virus infects the mesothelioma tumor microenvironment to overcome immune tolerance and mediate tumor resolution,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77952506762&origin=inward
69249095370,Local effector failure in mesothelioma is not mediated by CD4+ CD25+ T-regulator cells,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=69249095370&origin=inward
66349112238,Rescue of skeletal muscle α-actin-null mice by cardiac (fetal) α-actin,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=66349112238&origin=inward
54949110593,Deliberately provoking local inflammation drives tumors to become their own protective vaccine site,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54949110593&origin=inward
36649009131,Novel application of flow cytometry: Determination of muscle fiber types and protein levels in whole murine skeletal muscles and heart,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36649009131&origin=inward
34748907115,Dissociated flexor digitorum brevis myofiber culture system - A more mature muscle culture system,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=34748907115&origin=inward
33646379151,Functional endogenous cytotoxic T lymphocytes are generated to multiple antigens co-expressed by progressing tumors; after intra-tumoral IL-2 therapy these effector cells eradicate established tumors,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646379151&origin=inward
85137083851,Fabrication and Evaluation of Electrospun Silk Fibroin/Halloysite Nanotube Biomaterials for Soft Tissue Regeneration,ar,MDPI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137083851&origin=inward
85076170807,In Vitro Expansion of Keratinocytes on Human Dermal Fibroblast-Derived Matrix Retains Their Stem-Like Characteristics,ar,Nature Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076170807&origin=inward
85055613600,Interaction between skeletal muscle cells and extracellular matrix proteins using a serum free culture system,ch,Humana Press Inc.humana@humanapr.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055613600&origin=inward
85005995928,Silk fibroin scaffolds with muscle-like elasticity support in vitro differentiation of human skeletal muscle cells,ar,John Wiley and Sons Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85005995928&origin=inward
84935893835,Interactions between skeletal muscle myoblasts and their extracellular matrix revealed by a serum free culture system,ar,Public Library of Scienceplos@plos.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84935893835&origin=inward
63149180394,The RgpA-Kgp proteinase-adhesin complexes of Porphyromonas gingivalis inactivate the Th2 cytokines interleukin-4 and interleukin-5,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=63149180394&origin=inward
42449150821,Platelet endothelial cell adhesion molecule 1 (PECAM-1) and its interactions with glycosaminoglycans: 2. Biochemical analyses,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=42449150821&origin=inward
11144258964,"Avidin is a heparin-binding protein. Affinity, specificity and structural analysis",ar,Elsevier,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=11144258964&origin=inward
34541167,Tumor-specific CD4+ T cells have a major 'post-licensing' role in CTL mediated anti-tumor immunity,ar,American Association of Immunologists,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034541167&origin=inward
33555891,Quantitative analysis of the effect of CD16 ligation on human NK cell proliferation,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033555891&origin=inward
29934648,Analysis of the costimulatory role of IL-2 and IL-15 in initiating proliferation of resting (CD56dim) human NK cells,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029934648&origin=inward
30584779,A carbohydrate structure associated with CD15 (Lewisx) on myeloid cells is a novel ligand for human CD2,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030584779&origin=inward
29067565,"Production of IL-5 by human NK cells and regulation of IL-5 secretion by IL-4, IL-10, and IL-12",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029067565&origin=inward
28840103,Distinct granzyme expression in human CD3- CD56+ large granular- and CD3- CD56+ small high density-lymphocytes displaying non-MHC-restricted cytolytic activity,ar,Federation of American Societies for Experimental Biologycs-journals@wiley.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028840103&origin=inward
28295185,Proliferation of alloreactive human natural killer cells independent of specific allogeneic stimulation,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028295185&origin=inward
28575482,Differential expression of CD45R0 on natural killer (NK) cells in patients with an NK lymphocytosis,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028575482&origin=inward
28158274,"Molecular associations involving CD 16, CD45 and ζ, and γ chains on human natural killer cells",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028158274&origin=inward
27409596,Human natural killer (NK) cells: Requirements for cell proliferation and expansion of phenotypically novel subpopulations,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0027409596&origin=inward
26665474,Altered in vitro lymphocyte response in childhood nephrotic syndrome,ar,Springer-Verlag,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026665474&origin=inward
26443106,Distribution of polymorphic N-acetyltransferase in the intestines of rapid acetylator rabbits,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0026443106&origin=inward
25739671,Distribution of acetyltransferase activities in the intestines of rapid and slow acetylator rabbits,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025739671&origin=inward
25979580,Immunological evidence for N-acetyltransferase isozymes in the rabbit,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025979580&origin=inward
24597992,Immunosuppression failure: A function of lymphocyte steroid and cyclosporin resistance,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024597992&origin=inward
84863871329,Topically applied Melaleuca alternifolia (tea tree) oil causes direct anti-cancer cytotoxicity in subcutaneous tumour bearing mice,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863871329&origin=inward
4444350520,Perineurioma: A clinicopathological study of eight cases,ar,Carfax Publishing Company,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=4444350520&origin=inward
38046631,The safety of aerosolized diethylenetriamine nitric oxide adduct after single-dose administration to anesthetized piglets and multiple-dose administration to conscious rats,ar,Academic Press Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0038046631&origin=inward
37338333,Two aerosolized nitric oxide adducts as selective pulmonary vasodilators for acute pulmonary hypertension,ar,American College of Chest Physicians,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037338333&origin=inward
142209277,The value of HPV DNA typing in the distinction between adenocarcinoma of endocervical and endometrial origin,ar,Carfax Publishing Company,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0142209277&origin=inward
1842833086,The ratio of polymorphonuclear leucocytes (PMN) to non-PMN cells - A novel method of assessing acute lung inflammation,ar,Elsevier GmbH,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1842833086&origin=inward
34127165,Pulmonary toxicity of inhaled aerosolized prostacyclin therapy - an observational study,ar,Australian Society of Anaesthetists,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034127165&origin=inward
29852559,"Comparison of measures of exposure to asbestos in former crocidolite workers from Wittenoom Gorge, W. Australia",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029852559&origin=inward
29887544,Assay of pulmonary asbestos body and asbestos fibre burden in subjects with malignant mesothelioma and other conditions related to exposure to asbestos in Western Australia,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029887544&origin=inward
85127518769,Developing a translational murine-to-canine pathway for an IL-2/agonist anti-CD40 antibody cancer immunotherapy,ar,John Wiley and Sons Inc,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127518769&origin=inward
85078463542,Microenvironment-Dependent Gradient of CTL Exhaustion in the AE17sOVA Murine Mesothelioma Tumor Model,ar,Frontiers Media S.A.info@frontiersin.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078463542&origin=inward
85014428993,A review of the importance of immune responses in luminal B breast cancer,re,"Taylor and Francis Inc.325 Chestnut St, Suite 800PhiladelphiaPA 19106",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85014428993&origin=inward
85012906647,Gender balance in patients with systemic lupus erythematosus,re,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85012906647&origin=inward
84959432152,Human mesothelioma induces defects in dendritic cell numbers and antigen-processing function which predict survival outcomes,ar,"Taylor and Francis Inc.325 Chestnut St, Suite 800PhiladelphiaPA 19106",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84959432152&origin=inward
84886945448,Turning the tumor microenvironment into a self vaccine site,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84886945448&origin=inward
43049147611,Vascular targeting of anti-CD40 antibodies and IL-2 into autochthonous tumors enhances immunotherapy in mice,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=43049147611&origin=inward
33748534502,Gene therapy for malignant mesothelioma: Beyond the infant years,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33748534502&origin=inward
33751505042,Tumor growth or regression: Powered by inflammation,cp,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33751505042&origin=inward
23844558590,Gene therapy of mesothelioma,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=23844558590&origin=inward
36793391,Basic science funding in australia: Lessons from the eu,le,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036793391&origin=inward
34548713,"In vivo cross-presentation of a soluble protein antigen: Kinetics, distribution, and generation of effector CTL recognizing dominant and subdominant epitopes",ar,American Association of Immunologists,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034548713&origin=inward
32739828,"Cross-presentation of tumour antigens: Evaluation of threshold, duration, distribution and regulation",ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032739828&origin=inward
33563121,Tumor antigens are constitutively presented in the draining lymph nodes,ar,American Association of Immunologists,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0033563121&origin=inward
31894240,Effect of ozone exposure on alveolar macrophage-mediated immunosuppressive activity in rats,ar,Oxford University Pressjnl.info@oup.co.uk,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031894240&origin=inward
30850487,Th-1/Th-2 switch regulation in immune responses to inhaled antigens: Role of dendritic cells in the aetiology of allergic respiratory disease,cp,Springer New York LLC,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030850487&origin=inward
30458141,Dendritic cells are recruited into the airway epithelium during the inflammatory response to a broad spectrum of stimuli,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030458141&origin=inward
29148411,Defective regional immunity in the respiratory tract of neonates is attributable to hyporesponsiveness of local dendritic cells to activation signals,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029148411&origin=inward
29080891,Population dynamics and functions of respiratory tract dendritic cells in the rat,cp,Springer New York LLC,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0029080891&origin=inward
28814147,Modulation of airway intraepithelial dendritic cells following exposure to steroids,ar,American Thoracic Societymalexander@thoracic.org,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028814147&origin=inward
28784169,The biology of airway dendritic cells,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028784169&origin=inward
28360611,Origin and steady-state turnover of class II MHC-bearing dendritic cells in the epithelium of the conducting airways,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028360611&origin=inward
28295239,Rapid dendritic cell recruitment is a hallmark of the acute inflammatory response at mucosal surfaces,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028295239&origin=inward
28096181,Development of the airway intraepithelial dendritic cell network in the rat from class II major histocompatibility (Ia)-negative precursors: Differential regulation of ia expression at different levels of the respiratory tract,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0028096181&origin=inward
84979439152,Postnatal development of respiratory mucosal immune function in the rat: regulation of IgE responses to inhaled allergen,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84979439152&origin=inward
25845772,Immunoregulation of asthma: Control of T-lymphocyte activation in the respiratory tract,cp,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025845772&origin=inward
84979434169,Primary sensitisation to inhalant allergens during infancy,re,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84979434169&origin=inward
25093459,Selective attrition of non-recirculating T cells during normal passage through the lung vascular bed,ar,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025093459&origin=inward
85122505807,The CD70-CD27 axis in oncology: the new kids on the block,re,BioMed Central Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122505807&origin=inward
85123115537,Targeting hedgehog signaling in pancreatic ductal adenocarcinoma,re,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123115537&origin=inward
85105177603,Macrophage miR-210 induction and metabolic reprogramming in response to pathogen interaction boost life-threatening inflammation,ar,American Association for the Advancement of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105177603&origin=inward
85101681766,Cancer-associated fibroblasts as a common orchestrator of therapy resistance in lung and pancreatic cancer,re,MDPI AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101681766&origin=inward
85086753468,Clinically Relevant Chemotherapeutics Have the Ability to Induce Immunogenic Cell Death in Non-Small Cell Lung Cancer,ar,NLM (Medline),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086753468&origin=inward
85046134643,Natural killer cells and their therapeutic role in pancreatic cancer: A systematic review,re,Elsevier Inc.usjcs@elsevier.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046134643&origin=inward
85109382660,A systematic review on poly(I:C) and poly-ICLC in glioblastoma: adjuvants coordinating the unlocking of immunotherapy,re,BioMed Central Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109382660&origin=inward
85117958169,Auranofin and cold atmospheric plasma synergize to trigger distinct cell death mechanisms and immunogenic responses in glioblastoma,ar,MDPI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117958169&origin=inward
85103710698,Auranofin reveals therapeutic anticancer potential by triggering distinct molecular cell death mechanisms and innate immunity in mutant p53 non-small cell lung cancer,ar,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103710698&origin=inward
85109206127,Immuno-pet molecular imaging of rankl in cancer,ar,MDPI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109206127&origin=inward
85100673989,Targeting the PD‐1 axis with pembrolizumab for recurrent or metastatic cancer of the uterine cervix: A brief update,re,MDPI AG,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100673989&origin=inward
85090027918,Cetuximab-induced natural killer cell cytotoxicity in head and neck squamous cell carcinoma cell lines: investigation of the role of cetuximab sensitivity and HPV status,ar,Springer Nature,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090027918&origin=inward
85073527532,The potential and controversy of targeting STAT family members in cancer,re,Academic Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073527532&origin=inward
85047559025,Hypoxia-induced cisplatin resistance in non-small cell lung cancer cells is mediated by HIF-1α and mutant p53 and can be overcome by induction of oxidative stress,ar,MDPI AGPostfachBaselCH-4005,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047559025&origin=inward
84916910568,3D culture of murine neural stem cells on decellularized mouse brain sections,ar,Elsevier Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84916910568&origin=inward
84921289568,Poly(I:C) as cancer vaccine adjuvant: Knocking on the door of medical breakthroughs,re,Elsevier Inc.usjcs@elsevier.com,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84921289568&origin=inward
85132433313,Spatial variations in family planning demand to limit childbearing and the demand satisfied with modern methods in sub-Saharan Africa,ar,BioMed Central Ltd,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132433313&origin=inward
85137135987,Sociodemographic and Biological Factors of Health Disparities of Mothers and Their Very Low Birth-Weight Infants,ar,Lippincott Williams and Wilkins,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137135987&origin=inward
85135375202,"A novel gun law strength index and influential state gun laws for firearm homicide in the United States, 1999–2018",ar,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135375202&origin=inward
85136694793,Associations of the Mediterranean-Style Dietary Pattern Score with Coronary Artery Calcification and Pericardial Adiposity in a Sample of US Adults,ar,MDPI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136694793&origin=inward
85135736581,Patient engagement in cosmetic designing of prostheses: Current practice and potential outcome benefits,ar,Lippincott Williams and Wilkins,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135736581&origin=inward
85122766468,Creating a Minority Stress Index to Examine Mental Health Impacts of Discrimination among Transgender and Gender Nonbinary Adults,ar,Mary Ann Liebert Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122766468&origin=inward
85122467978,Assessing Determinants of COVID-19 Vaccine Hesitancy in Nevada,ar,Mary Ann Liebert Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122467978&origin=inward
85101149530,School absenteeism is linked to household food insecurity in school catchment areas in Southern Nevada,ar,Cambridge University Press,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101149530&origin=inward
85119064237,Effects of cyproheptadine on body weight gain in children with nonorganic failure to thrive in Taiwan: A hospital-based retrospective study,ar,Public Library of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119064237&origin=inward
85105398022,Associations of dietary patterns and nutrients with coronary artery calcification and pericardial adiposity in a longitudinal study of adults with and without type 1 diabetes,ar,Springer Science and Business Media Deutschland GmbH,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105398022&origin=inward
85110780415,Respiratory and Perceptual Responses to High-Intensity Interval Exercise in Obese Adults,ar,Lippincott Williams and Wilkins,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85110780415&origin=inward
85105605969,"Exercise as a Mitigator of Poor Mental Health among Lesbian, Gay, and Bisexual Adults",ar,Human Kinetics Publishers Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105605969&origin=inward
85098213894,Dose Fractionation During Puberty Is More Detrimental to Mammary Gland Development Than an Equivalent Acute Dose of Radiation Exposure,ar,Elsevier Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85098213894&origin=inward
85088378202,Associations Between Hormonal Biomarkers and Preterm Infant Health and Development During the First 2 Years After Birth,ar,SAGE Publications Inc.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088378202&origin=inward
85109284971,Lagged meteorological impacts on COVID-19 incidence among high-risk counties in the United States—a spatiotemporal analysis,ar,Springer Nature,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109284971&origin=inward
85104026827,Quantification and Verification of Cardiorespiratory Fitness in Adults with Prehypertension,ar,MDPI,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104026827&origin=inward
85098330230,Individual- And country-level correlates of female permanent contraception use in sub-Saharan Africa,ar,Public Library of Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85098330230&origin=inward
85096163217,The lagged effect of state gun laws on the reduction of state-level firearm homicide mortality in the United States from 1999 to 2017,ar,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096163217&origin=inward
85088635876,Nonuniform impacts of COVID-19 lockdown on air quality over the United States,ar,Elsevier B.V.,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088635876&origin=inward
85094221477,Prenatal Glucocorticoid Treatment Completeness and Steroid Hormonal Levels as Related to Infant and Maternal Health,ar,NLM (Medline),https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85094221477&origin=inward
